Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2020-06-09 08:00 PM,2020,06,09,20,77.9,163,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-09 09:00 PM,2020,06,09,21,69.9,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-09 10:00 PM,2020,06,09,22,76.9,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-09 11:00 PM,2020,06,09,23,83.4,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 12:00 AM,2020,06,10,00,94.7,171,Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 01:00 AM,2020,06,10,01,79.8,164,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 02:00 AM,2020,06,10,02,63.9,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 03:00 AM,2020,06,10,03,50.4,138,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 04:00 AM,2020,06,10,04,40.2,113,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 05:00 AM,2020,06,10,05,46.6,128,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 06:00 AM,2020,06,10,06,47.3,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 07:00 AM,2020,06,10,07,30.1,89,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 08:00 AM,2020,06,10,08,25.0,78,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 09:00 AM,2020,06,10,09,51.0,139,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 10:00 AM,2020,06,10,10,38.0,107,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 11:00 AM,2020,06,10,11,32.9,95,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 12:00 PM,2020,06,10,12,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 01:00 PM,2020,06,10,13,43.2,120,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 02:00 PM,2020,06,10,14,41.1,115,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 03:00 PM,2020,06,10,15,34.5,98,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 04:00 PM,2020,06,10,16,31.7,92,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 05:00 PM,2020,06,10,17,29.3,87,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 06:00 PM,2020,06,10,18,29.6,88,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 07:00 PM,2020,06,10,19,30.8,90,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 08:00 PM,2020,06,10,20,37.9,107,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 09:00 PM,2020,06,10,21,49.9,136,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 10:00 PM,2020,06,10,22,63.4,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-10 11:00 PM,2020,06,10,23,67.7,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 12:00 AM,2020,06,11,00,62.3,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 01:00 AM,2020,06,11,01,60.6,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 02:00 AM,2020,06,11,02,63.8,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 03:00 AM,2020,06,11,03,41.4,116,Unhealthy for Sensitive Groups,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 04:00 AM,2020,06,11,04,31.2,91,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 05:00 AM,2020,06,11,05,31.6,92,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 06:00 AM,2020,06,11,06,25.8,80,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 07:00 AM,2020,06,11,07,21.8,71,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 08:00 AM,2020,06,11,08,24.4,77,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 09:00 AM,2020,06,11,09,24.4,77,Moderate,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2020-06-11 10:00 AM,2020,06,11,10,16.1,59,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 11:00 AM,2020,06,11,11,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 12:00 PM,2020,06,11,12,20.0,68,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 01:00 PM,2020,06,11,13,26.7,82,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 02:00 PM,2020,06,11,14,54.7,148,Unhealthy for Sensitive Groups,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 03:00 PM,2020,06,11,15,44.8,124,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 04:00 PM,2020,06,11,16,37.8,107,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 05:00 PM,2020,06,11,17,34.4,98,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 06:00 PM,2020,06,11,18,28.2,85,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 07:00 PM,2020,06,11,19,29.1,87,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 08:00 PM,2020,06,11,20,25.5,79,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 09:00 PM,2020,06,11,21,25.7,80,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 10:00 PM,2020,06,11,22,30.3,89,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-11 11:00 PM,2020,06,11,23,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 12:00 AM,2020,06,12,00,23.0,74,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 01:00 AM,2020,06,12,01,26.0,80,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 02:00 AM,2020,06,12,02,27.5,83,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 03:00 AM,2020,06,12,03,30.2,89,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 04:00 AM,2020,06,12,04,23.6,75,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 05:00 AM,2020,06,12,05,21.8,71,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 06:00 AM,2020,06,12,06,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 07:00 AM,2020,06,12,07,17.7,63,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 08:00 AM,2020,06,12,08,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 09:00 AM,2020,06,12,09,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 10:00 AM,2020,06,12,10,21.3,70,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 11:00 AM,2020,06,12,11,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 12:00 PM,2020,06,12,12,26.3,81,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 01:00 PM,2020,06,12,13,21.1,70,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 02:00 PM,2020,06,12,14,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 03:00 PM,2020,06,12,15,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 04:00 PM,2020,06,12,16,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 05:00 PM,2020,06,12,17,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 06:00 PM,2020,06,12,18,26.9,82,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 07:00 PM,2020,06,12,19,33.4,96,Moderate,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 08:00 PM,2020,06,12,20,32.7,94,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 09:00 PM,2020,06,12,21,23.8,76,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 10:00 PM,2020,06,12,22,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-12 11:00 PM,2020,06,12,23,28.4,85,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 12:00 AM,2020,06,13,00,22.7,73,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 01:00 AM,2020,06,13,01,20.8,69,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 02:00 AM,2020,06,13,02,22.9,74,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 03:00 AM,2020,06,13,03,18.9,65,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 04:00 AM,2020,06,13,04,17.4,62,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 05:00 AM,2020,06,13,05,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 06:00 AM,2020,06,13,06,23.6,75,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 07:00 AM,2020,06,13,07,19.3,66,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 08:00 AM,2020,06,13,08,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 09:00 AM,2020,06,13,09,24.0,76,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 10:00 AM,2020,06,13,10,26.0,80,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 11:00 AM,2020,06,13,11,22.5,73,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 12:00 PM,2020,06,13,12,27.7,84,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 01:00 PM,2020,06,13,13,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 02:00 PM,2020,06,13,14,21.4,71,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 03:00 PM,2020,06,13,15,17.7,63,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 04:00 PM,2020,06,13,16,20.3,68,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 05:00 PM,2020,06,13,17,26.6,81,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 06:00 PM,2020,06,13,18,31.8,92,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 07:00 PM,2020,06,13,19,34.4,98,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 08:00 PM,2020,06,13,20,28.7,86,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 09:00 PM,2020,06,13,21,34.8,99,Moderate,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 10:00 PM,2020,06,13,22,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-13 11:00 PM,2020,06,13,23,25.7,80,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 12:00 AM,2020,06,14,00,18.3,64,Moderate,11.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 01:00 AM,2020,06,14,01,33.1,95,Moderate,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 02:00 AM,2020,06,14,02,23.5,75,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 03:00 AM,2020,06,14,03,17.2,62,Moderate,11.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 04:00 AM,2020,06,14,04,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 05:00 AM,2020,06,14,05,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 06:00 AM,2020,06,14,06,40.9,114,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 07:00 AM,2020,06,14,07,36.9,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 08:00 AM,2020,06,14,08,29.9,88,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 09:00 AM,2020,06,14,09,22.9,74,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 10:00 AM,2020,06,14,10,27.4,83,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 11:00 AM,2020,06,14,11,32.2,93,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 12:00 PM,2020,06,14,12,26.1,80,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 01:00 PM,2020,06,14,13,31.5,92,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 02:00 PM,2020,06,14,14,34.7,99,Moderate,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 03:00 PM,2020,06,14,15,30.3,89,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 04:00 PM,2020,06,14,16,23.1,74,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 05:00 PM,2020,06,14,17,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 06:00 PM,2020,06,14,18,22.7,73,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 07:00 PM,2020,06,14,19,26.3,81,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 08:00 PM,2020,06,14,20,34.7,99,Moderate,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 09:00 PM,2020,06,14,21,32.8,95,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 10:00 PM,2020,06,14,22,33.9,97,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-14 11:00 PM,2020,06,14,23,55.4,150,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 12:00 AM,2020,06,15,00,50.2,137,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 01:00 AM,2020,06,15,01,57.6,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 02:00 AM,2020,06,15,02,44.3,123,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 03:00 AM,2020,06,15,03,55.6,151,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 04:00 AM,2020,06,15,04,47.8,131,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 05:00 AM,2020,06,15,05,40.9,114,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 06:00 AM,2020,06,15,06,33.4,96,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 07:00 AM,2020,06,15,07,30.2,89,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 08:00 AM,2020,06,15,08,34.6,98,Moderate,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 09:00 AM,2020,06,15,09,34.8,99,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 10:00 AM,2020,06,15,10,34.9,99,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 11:00 AM,2020,06,15,11,33.4,96,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 12:00 PM,2020,06,15,12,33.7,96,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 01:00 PM,2020,06,15,13,27.3,83,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 02:00 PM,2020,06,15,14,24.6,77,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 03:00 PM,2020,06,15,15,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 04:00 PM,2020,06,15,16,33.4,96,Moderate,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 05:00 PM,2020,06,15,17,27.7,84,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 06:00 PM,2020,06,15,18,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 07:00 PM,2020,06,15,19,22.6,73,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 08:00 PM,2020,06,15,20,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 09:00 PM,2020,06,15,21,24.1,76,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 10:00 PM,2020,06,15,22,33.0,95,Moderate,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-15 11:00 PM,2020,06,15,23,38.0,107,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 12:00 AM,2020,06,16,00,53.5,145,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 01:00 AM,2020,06,16,01,63.7,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 02:00 AM,2020,06,16,02,50.8,139,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 03:00 AM,2020,06,16,03,56.4,151,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 04:00 AM,2020,06,16,04,75.7,161,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 05:00 AM,2020,06,16,05,63.8,155,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 06:00 AM,2020,06,16,06,42.4,118,Unhealthy for Sensitive Groups,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 07:00 AM,2020,06,16,07,38.2,108,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 08:00 AM,2020,06,16,08,31.1,91,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 09:00 AM,2020,06,16,09,27.5,83,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 10:00 AM,2020,06,16,10,27.7,84,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 11:00 AM,2020,06,16,11,25.8,80,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 12:00 PM,2020,06,16,12,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 01:00 PM,2020,06,16,13,21.2,70,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 02:00 PM,2020,06,16,14,21.1,70,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 03:00 PM,2020,06,16,15,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 04:00 PM,2020,06,16,16,23.7,75,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 05:00 PM,2020,06,16,17,32.3,93,Moderate,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 06:00 PM,2020,06,16,18,25.1,78,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 07:00 PM,2020,06,16,19,33.5,96,Moderate,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 08:00 PM,2020,06,16,20,32.7,94,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 09:00 PM,2020,06,16,21,28.3,85,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 10:00 PM,2020,06,16,22,34.7,99,Moderate,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-16 11:00 PM,2020,06,16,23,38.8,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 12:00 AM,2020,06,17,00,22.9,74,Moderate,7.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 01:00 AM,2020,06,17,01,58.4,152,Unhealthy,94.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 02:00 AM,2020,06,17,02,49.7,136,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 03:00 AM,2020,06,17,03,30.8,90,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 04:00 AM,2020,06,17,04,89.9,169,Unhealthy,149.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 05:00 AM,2020,06,17,05,107.4,178,Unhealthy,125.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 06:00 AM,2020,06,17,06,82.7,165,Unhealthy,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 07:00 AM,2020,06,17,07,62.8,155,Unhealthy,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 08:00 AM,2020,06,17,08,43.9,122,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 09:00 AM,2020,06,17,09,33.9,97,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 10:00 AM,2020,06,17,10,27.9,84,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 11:00 AM,2020,06,17,11,23.4,75,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 12:00 PM,2020,06,17,12,22.2,72,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 01:00 PM,2020,06,17,13,14.1,55,Moderate,6.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 02:00 PM,2020,06,17,14,18.0,63,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 03:00 PM,2020,06,17,15,21.5,71,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 04:00 PM,2020,06,17,16,21.2,70,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2020-06-17 05:00 PM,2020,06,17,17,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
